PO Number,PO Status,Supplier,Creditor,Date,Due Date,Description,Category,Unit Price,Quantity,Net Amount,Tax Amount,Total Amount,Taxable,Stock Number,Stock Brand,Stock Name,Stock Barcode,Job Number
PO100424/2,billed,REPCO Chinchilla,,17/07/2024,,RAD601 - FLOKOOL RADIATOR ENGINE COOLING ALUMINIUM CORE PLASTIC TANK,Parts,499.0,1.0,499.0,49.9,548.9,Y,RAD601,,FLOKOOL RADIATOR ENGINE COOLING ALUMINIUM CORE PLASTIC TANK,,
PO100424/2,billed,REPCO Chinchilla,,17/07/2024,,05-1579 - Molded Radiator hose (upper),Parts,25.5,0.0,0.0,0.0,0.0,Y,05-1579,,Molded Radiator hose (upper),,
PO100443,billed,Power Crank,,24/07/2024,,EXSNX120-7LSMF - EXSNX120-7L 4X4 1000 CCA SMF,Batteries,154.55,5.0,772.75,77.275,850.03,Y,EXSNX120-7LSMF,power crank,EXSNX120-7L 4X4 1000 CCA SMF,,
PO100443,billed,Power Crank,,24/07/2024,,EFBEXSN150RSMF - Extreme Series Enhanced Flooded Stop Start Battery,Batteries,296.0,2.0,592.0,59.2,651.2,Y,EFBEXSN150RSMF,power crank,Extreme Series Enhanced Flooded Stop Start Battery,,
PO100443,billed,Power Crank,,24/07/2024,,EXSN120RSMF - EXSN120 Truck 1250cca SMF,Batteries,211.39,2.0,422.78,42.278,465.06,Y,EXSN120RSMF,powercrank,EXSN120 Truck 1250cca SMF,,
PO100443,billed,Power Crank,,24/07/2024,,N70ZZMSMF - N70ZZ Dual purpose marine series battery,Batteries,159.1,6.0,954.6,95.46,1050.06,Y,N70ZZMSMF,Power crank,N70ZZ Dual purpose marine series battery,,
PO100443,billed,Power Crank,,24/07/2024,,DIN66HSMF - European series starting battery,Batteries,123.86,5.0,619.3,61.93,681.23,Y,DIN66HSMF,Power crank,European series starting battery,,
PO100443,billed,Power Crank,,24/07/2024,,NPCMX-1 - Power AGM MX-1 Motor Cycle Battery,Batteries,89.38,2.0,178.76,17.876,196.64,Y,NPCMX-1,,Power AGM MX-1 Motor Cycle Battery,,
PO100443,billed,Power Crank,,24/07/2024,,12N24-3SMF - Lawnmower series starting battery,Batteries,63.26,2.0,126.52,12.652,139.17,Y,12N24-3SMF,,Lawnmower series starting battery,,
PO100443,billed,Power Crank,,24/07/2024,,12N24-4SMF - Lawnmower series starting battery,Batteries,63.26,1.0,63.26,6.326,69.59,Y,12N24-4SMF,Power crank,Lawnmower series starting battery,,
PO100444,billed,TYREMAX,,24/07/2024,,1860092 - 285/60R18LT AT811 RAZR 10PR 122/119S MAXXIS,4WD Tyres,406.32,4.0,1625.28,162.528,1787.81,Y,1860092,MAXXIS,285/60R18LT AT811 RAZR 10PR 122/119S MAXXIS,,
PO100445,billed,TOP TYRES AUSTRAILIA PTY LTD,,24/07/2024,,E1465108P1575TRW - 14x6 5/108 White Spoked Topwheels (15P0 (CB=75),Rims,54.0,2.0,108.0,10.8,118.8,Y,E1465108P1575TRW,Topwheels,14x6 5/108 White Spoked Topwheels (15P0 (CB=75),,
PO100446,billed,TOOWOOMBA TRUCK SPARES,,24/07/2024,,A0695172000 - Headlamp Assembly RHD 7in,Parts,1140.18,1.0,1140.18,114.018,1254.2,Y,A0695172000,,Headlamp Assembly RHD 7in,,
PO100447,billed,TOP TYRES AUSTRAILIA PTY LTD,,25/07/2024,,L185148 - 185R14C 102S GREEN-MAX VAN LINGLONG,Car Tyres,54.0,6.0,324.0,32.4,356.4,Y,L185148,LINGLONG,185R14C 102S GREEN-MAX VAN LINGLONG,,
PO100447,billed,TOP TYRES AUSTRAILIA PTY LTD,,25/07/2024,,L16513C - 165R13c 96/94N TL R701 Linglong,Car Tyres,56.0,4.0,224.0,22.4,246.4,Y,L16513C,linglong,165R13c 96/94N TL R701 Linglong,,
PO100450,billed,Power Crank,,26/07/2024,,NPC-YTX16-BS - Power AGM YTX16-BS Motor Cycle Battery,Batteries,71.33,2.0,142.66,14.266,156.93,Y,NPC-YTX16-BS,,Power AGM YTX16-BS Motor Cycle Battery,,
PO100450,billed,Power Crank,,26/07/2024,,NS60ALSMF - Japanese series starting battery,Batteries,83.56,2.0,167.12,16.712,183.83,Y,NS60ALSMF,Power crank,Japanese series starting battery,,
PO100450,billed,Power Crank,,26/07/2024,,NS60SMF - Japanese series starting battery,Batteries,83.56,2.0,167.12,16.712,183.83,Y,NS60SMF,,Japanese series starting battery,,
PO100450,billed,Power Crank,,26/07/2024,,NS60LSMF - Japanese series starting battery,Batteries,83.56,1.0,83.56,8.356,91.92,Y,NS60LSMF,,Japanese series starting battery,,
PO100451,billed,TOP TYRES AUSTRAILIA PTY LTD,,26/07/2024,,M7501614M77 - 7.50-16 (14) M77 MRF,Ag Tyres,220.0,1.0,220.0,22.0,242.0,Y,M7501614M77,,7.50-16 (14) M77 MRF,,
PO100452,billed,Toyo Tyre Australia pty ltd,,26/07/2024,,1130404 - 265/65R17 LT 120S OPAT3 TOYO,4WD Tyres,248.0,5.0,1240.0,124.0,1364.0,Y,1130404,TOYO,265/65R17 LT 120S OPAT3 TOYO,,
PO100452,billed,Toyo Tyre Australia pty ltd,,26/07/2024,,FREIGHT - Freight,,2.5,1.0,2.5,0.25,2.75,Y,FREIGHT,,Freight,,
PO100441/1,billed,REPCO Chinchilla,,24/07/2024,,PHD8007 - TRW Brake Hose,Parts,68.0,1.0,68.0,6.8,74.8,Y,PHD8007,,TRW Brake Hose L/H,,
PO100424/3,billed,REPCO Chinchilla,,17/07/2024,,05-1579 - Molded Radiator hose (upper),Parts,25.5,1.0,25.5,2.55,28.05,Y,05-1579,,Molded Radiator hose (upper),,
PO100439/1,billed,REPCO Chinchilla,,23/07/2024,,RTA07 - GREASE CAP 45MM,Parts,13.64,2.0,27.28,2.728,30.01,Y,RTA07,,GREASE CAP 45MM,,
PO100439/1,billed,REPCO Chinchilla,,23/07/2024,,50.2mm Grease Cap,,12.0,0.0,0.0,0.0,0.0,Y,,,,,
PO100439/2,billed,REPCO Chinchilla,,23/07/2024,,PT1140 - Hub Grease Cap 50.2mm,Parts,5.95,4.0,23.8,2.38,26.18,Y,PT1140,,Hub Grease Cap 50.2mm,,
PO100439/2,billed,REPCO Chinchilla,,23/07/2024,,FREIGHT - Freight,,13.64,1.0,13.64,1.364,15.0,Y,FREIGHT,,Freight,,
PO100453,billed,TOP TYRES AUSTRAILIA PTY LTD,,29/07/2024,,L4207024XL - 420/70R24 136A8/133B TL LR700 Linglong,Ag Tyres,810.0,1.0,810.0,81.0,891.0,Y,L4207024XL,linglong,420/70R24 136A8/133B TL LR700 Linglong,,
PO100454,billed,TOP TYRES AUSTRAILIA PTY LTD,,29/07/2024,,L2256018GM - 225/60R18 104V TL Grip Master Linglong,Car Tyres,96.0,3.0,288.0,28.8,316.8,Y,L2256018GM,linglong,225/60R18 104V TL Grip Master Linglong,,
PO100428/2,billed,REPCO Chinchilla,,18/07/2024,,081-131658 - Bearing Front Axel Spindle,Parts,16.0,2.0,32.0,3.2,35.2,Y,081-131658,,Bearing Front Axel Spindle,,
PO100428/2,billed,REPCO Chinchilla,,18/07/2024,,041-131955 - Bush Front Axel Spindle,Parts,17.25,2.0,34.5,3.45,37.95,Y,041-131955,,Bush Front Axel Spindle,,
PO100455,billed,REPCO Chinchilla,,29/07/2024,,AW4704B - UHF Antenna-Whip FG 465mm 2.1DB,Parts,184.0,1.0,184.0,18.4,202.4,Y,AW4704B,,UHF Antenna-Whip FG 465mm 2.1DB,,
PO100456,billed,MICHELIN AUSTRALIA PTY LTD,,29/07/2024,,633952 - 245/60R18 105V Primacy SUV Michelin,Car Tyres,240.9,4.0,963.6,96.36,1059.96,Y,633952,michelin,245/60R18 105V Primacy SUV Michelin,,
PO100457,billed,TREADCARE QLD PTY LTD,,29/07/2024,,CE4207024R70130D - Ceat 420/70R24 130D/133A8 Farmax R70 R1 HD,Ag Tyres,895.0,2.0,1790.0,179.0,1969.0,Y,CE4207024R70130D,ceat,Ceat 420/70R24 130D/133A8 Farmax R70 R1 HD,,
PO100457,billed,TREADCARE QLD PTY LTD,,29/07/2024,,APT11225SOD - APOLLO 11R22.5 ENDUTUFF SOD,Truck Tyres,395.0,1.0,395.0,39.5,434.5,Y,APT11225SOD,apollo,APOLLO 11R22.5 ENDUTUFF SOD,,
PO100458,billed,ATLAS TYRES,,30/07/2024,,T11225WA1060 - 11R22.5 16PR Windforce WA1060,Truck Tyres,204.0,10.0,2040.0,204.0,2244.0,Y,T11225WA1060,windforce,11R22.5 16PR Windforce WA1060,,
PO100459,billed,MICHELIN AUSTRALIA PTY LTD,,31/07/2024,,820321 - 235/85R16LT T/A A/T KO2 120S RWL BF/GOODRICH,4WD Tyres,238.9,5.0,1194.5,119.45,1313.95,Y,820321,BF GOODRICH,235/85R16LT T/A A/T KO2 120S RWL BF/GOODRICH,,
PO100460,billed,BSC MOTION TECHNOLOGY,,31/07/2024,,00802 - Radial Lip Oil Seal Auto,Parts,15.39,2.0,30.78,3.078,33.86,Y,00802,,Radial Lip Oil Seal Auto,,
PO100461,billed,TOP TYRES AUSTRAILIA PTY LTD,,01/08/2024,,T7107042HD - 710/70R42 TR218A HEAVY DUTY TOPTUBES,Tubes,224.0,2.0,448.0,44.8,492.8,Y,T7107042HD,Top Tubes,710/70R42 TR218A HEAVY DUTY TOPTUBES,,
PO100462,billed,HASTINGS DEERING,,01/08/2024,,2147636 - Arm Assembly (wiper),Parts,364.43,1.0,364.43,36.443,400.87,Y,2147636,,Arm Assembly (wiper),,
PO100462,billed,HASTINGS DEERING,,01/08/2024,,3445648462 - Blade (wiper a),Parts,79.67,1.0,79.67,7.967,87.64,Y,3445648462,,Blade (wiper a),,
PO100462,billed,HASTINGS DEERING,,01/08/2024,,FREIGHT - Freight,,8.05,1.0,8.050000000000001,0.8050000000000001,8.86,Y,FREIGHT,,Freight,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,413104 - VALVE C TR413 C-IN P/CAP,Consumables,21.22,1.0,21.22,2.122,23.34,Y,413104,,VALVE C TR413 C-IN P/CAP,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,103593 - PLUG KIT -REPAIR,Tools,30.28,4.0,121.12,12.112,133.23,Y,103593,,PLUG KIT -REPAIR,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,5930516 - TYRE MNT TRUCK WAX REMAXX 5KG,Consumables,49.15,1.0,49.15,4.915,54.07,Y,5930516,,TYRE MNT TRUCK WAX REMAXX 5KG,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,420104 - VALVE CAP METAL ROUND V52,Consumables,12.95,6.0,77.7,7.77,85.47,Y,420104,,VALVE CAP METAL ROUND V52,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,420116 - VALVE CAP PLAST BLCK SOFT(100),Consumables,3.29,4.0,13.16,1.316,14.48,Y,420116,,VALVE CAP PLAST BLCK SOFT(100),,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,421100 - VALVE CORE SHORT H/TMP (100),Consumables,13.1,6.0,78.6,7.86,86.46,Y,421100,,VALVE CORE SHORT H/TMP (100),,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,152025 - AIR NITTO 30SH 3/8 H COUP,Fittings,11.55,3.0,34.65,3.465,38.12,Y,152025,TIP TOP,AIR NITTO 30SH 3/8 H COUP,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,103312 - TRUCK GAUGE,Tools,24.9,3.0,74.7,7.47,82.17,Y,103312,TIP TOP,TRUCK GAUGE,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,102226 - Air chuck CH-350 lock on close D dual tappered tip haltec,Consumables,16.43,1.0,16.43,1.643,18.07,Y,102226,,Air chuck CH-350 lock on close D dual tappered tip haltec,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,103550 - DUAL HEAD,Tools,16.64,2.0,33.28,3.328,36.61,Y,103550,TIP TOP,DUAL HEAD,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,170430 - NEVERFLAT 500ML,Tools,11.24,12.0,134.88,13.488,148.37,Y,170430,TIP TOP,NEVERFLAT 500ML,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,150663 - TYRE L GAITH BEADKEEPER,Tools,39.2,1.0,39.2,3.92,43.12,Y,150663,REMA TIP TOP,TYRE L GAITH BEADKEEPER,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,150661 - TYRE L GAITH BEADKEEPER-COATED,Consumables,58.26,1.0,58.26,5.826,64.09,Y,150661,,TYRE L GAITH BEADKEEPER-COATED,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,"115357 - 32"" ORING",Tools,7.26,24.0,174.24,17.424,191.66,Y,115357,TIP TOP,"32"" ORING",,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,"115355 - 25"" THIN ORING",Tools,5.46,24.0,131.04,13.104,144.14,Y,115355,,"25"" THIN ORING",,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,180550 - TYRE MOUNT COMPOUND - MURPHYS,Consumables,71.42,4.0,285.68,28.568,314.25,Y,180550,,TYRE MOUNT COMPOUND - MURPHYS,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,5159405 - CEMENT SPACIAL BL 230G CFC,Consumables,13.83,4.0,55.32,5.532,60.85,Y,5159405,,CEMENT SPACIAL BL 230G CFC,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,5121104 - RAD110 SLEEVE,Consumables,1.56,100.0,156.0,15.6,171.6,Y,5121104,TIP TOP,RAD110 SLEEVE,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,5121160 - RAD 116 SLEEVE,Consumables,2.37,50.0,118.5,11.85,130.35,Y,5121160,REMA TIP TOP,RAD 116 SLEEVE,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,5125060 - PATCH UP 6,Consumables,0.77,50.0,38.5,3.85,42.35,Y,5125060,,PATCH UP 6,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,504210 - WHL WGHT S-ON STL 5/10 SILVER STANDARD,Consumables,27.58,1.0,27.58,2.758,30.34,Y,504210,,WHL WGHT S-ON STL 5/10 SILVER STANDARD,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,204804 - WHEEL WEIGHT PASS 40G,Consumables,34.1,2.0,68.2,6.82,75.02,Y,204804,TIP TOP,WHEEL WEIGHT PASS 40G,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,204807 - WHEEL WEIGHTS PASS 30g,Consumables,26.31,2.0,52.62,5.262,57.88,Y,204807,TIP TOP,WHEEL WEIGHTS PASS 30g,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,204805 - WHEEL WEIGHTS PASS,Consumables,20.79,2.0,41.58,4.158,45.74,Y,204805,TIP TOP,WHEEL WEIGHTS PASS,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,204884 - WHEEL WEIGHT 40G MAG,Consumables,45.0,2.0,90.0,9.0,99.0,Y,204884,,WHEEL WEIGHT 40G MAG,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,204883 - WHEEL WEIGHT MAG 30G,Consumables,36.37,1.0,36.37,3.637,40.01,Y,204883,,WHEEL WEIGHT MAG 30G,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,115740 - HAMMER,Tools,183.77,1.0,183.77,18.377,202.15,Y,115740,,HAMMER,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,5660300 - EQUAL FLEXX A 340g Bag,Consumables,15.99,10.0,159.9,15.99,175.89,Y,5660300,TIP TOP,EQUAL FLEXX A 340g Bag,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,156268 - VALVE T/L 115MS-27 V-8145,Parts,5.64,10.0,56.4,5.64,62.04,Y,156268,,VALVE T/L 115MS-27 V-8145,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,115766 - Rubber block 160x120x80mm for car hoist,Tools,28.46,2.0,56.92,5.692,62.61,Y,115766,,Rubber block 160x120x80mm for car hoist,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,103324 - GUAGE EX-1250 EM STRAIGHT,Tools,16.5,1.0,16.5,1.65,18.15,Y,103324,,GUAGE EX-1250 EM STRAIGHT,,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,"115264 - SOCKET IMP 3/4"" 33mm DEEP",Tools,39.1,1.0,39.1,3.91,43.01,Y,115264,,"SOCKET IMP 3/4"" 33mm DEEP",,
PO100463,billed,REMA TIP TOP AUSTRALIA PTY LTD,,02/08/2024,,115248 - 1  5/16 SOCKET,Tools,35.16,1.0,35.16,3.516,38.68,Y,115248,TIP TOP,1  5/16 SOCKET,,
PO100464,billed,TOP TYRES AUSTRAILIA PTY LTD,,02/08/2024,,TER10 - ER10 (135/145R10) (5.00-10) TR13 Top Tubes,Tubes,10.0,2.0,20.0,2.0,22.0,Y,TER10,top tyres,ER10 (135/145R10) (5.00-10) TR13 Top Tubes,,
PO100465,billed,MICHELIN AUSTRALIA PTY LTD,,05/08/2024,,370749 - LT225/75R16 115/112S TA A/T K02 BFGoodrich,4WD Tyres,217.92,4.0,871.68,87.168,958.85,Y,370749,bf,LT225/75R16 115/112S TA A/T K02 BFGoodrich,,
PO100466,billed,MILES ENGINEERING,,05/08/2024,,1966B - Bearing Dust Cap 50mm,Parts,9.95,2.0,19.899999999999998,1.9899999999999998,21.89,Y,1966B,,Bearing Dust Cap 50mm,,
PO100467,billed,BLACK TOYOTA,,05/08/2024,,PZQ6100070 - ECU-Trailer Wire Waterproof,Parts,78.23,1.0,78.23,7.823,86.05,Y,PZQ6100070,toyota,ECU-Trailer Wire Waterproof,,
PO100468,billed,Power Crank,,05/08/2024,,N70ZZMSMF - N70ZZ Dual purpose marine series battery,Batteries,159.1,4.0,636.4,63.64,700.04,Y,N70ZZMSMF,Power crank,N70ZZ Dual purpose marine series battery,,
PO100468,billed,Power Crank,,05/08/2024,,EXSN100SMF - EXSN100SMF Truck 1150cca SMF,Batteries,181.83,2.0,363.66,36.366,400.03,Y,EXSN100SMF,power crank,EXSN100SMF Truck 1150cca SMF,,
PO100468,billed,Power Crank,,05/08/2024,,EFBEXSN150RSMF - Extreme Series Enhanced Flooded Stop Start Battery,Batteries,296.0,2.0,592.0,59.2,651.2,Y,EFBEXSN150RSMF,power crank,Extreme Series Enhanced Flooded Stop Start Battery,,
PO100468,billed,Power Crank,,05/08/2024,,DIN66HSMF - European series starting battery,Batteries,123.86,4.0,495.44,49.544,544.98,Y,DIN66HSMF,Power crank,European series starting battery,,
PO100468,billed,Power Crank,,05/08/2024,,EXSNX120-7SMF - 1000 CCA Extreme Series Starting Battery,Batteries,154.55,4.0,618.2,61.82,680.02,Y,EXSNX120-7SMF,power crank,1000 CCA Extreme Series Starting Battery,,
PO100468,billed,Power Crank,,05/08/2024,,EXSNX120-7LSMF - EXSNX120-7L 4X4 1000 CCA SMF,Batteries,154.55,3.0,463.65,46.365,510.02,Y,EXSNX120-7LSMF,power crank,EXSNX120-7L 4X4 1000 CCA SMF,,
PO100468,billed,Power Crank,,05/08/2024,,65DSMF - American Series Starting Battery,Batteries,134.09,1.0,134.09,13.409,147.5,Y,65DSMF,,American Series Starting Battery,,
PO100468,billed,Power Crank,,05/08/2024,,NPC12V7.5AH - Power AGM 12V 7.5AH,Batteries,21.54,1.0,21.54,2.154,23.69,Y,NPC12V7.5AH,,Power AGM 12V 7.5AH,,
PO100468,billed,Power Crank,,05/08/2024,,NPC12V9.5AH - Power AGM 12V 9.5AH,Batteries,24.95,1.0,24.95,2.495,27.45,Y,NPC12V9.5AH,,Power AGM 12V 9.5AH,,
PO100468,billed,Power Crank,,05/08/2024,,NPC12V15AH - Power AGM 12V 15AH,Batteries,38.59,1.0,38.59,3.859,42.45,Y,NPC12V15AH,,Power AGM 12V 15AH,,
PO100469,billed,Western Truck Group,,06/08/2024,,149739Z00A - Temperature Sender,Parts,26.34,1.0,26.34,2.634,28.97,Y,149739Z00A,,Temperature Sender,,
PO100469,billed,Western Truck Group,,06/08/2024,,5223959603 - Coolant Pump (water),Parts,1414.32,1.0,1414.32,141.432,1555.75,Y,5223959603,,Coolant Pump (water),,
PO100469,billed,Western Truck Group,,06/08/2024,,5222658275 - Rubber Moulding (gasket),Parts,38.04,1.0,38.04,3.804,41.84,Y,5222658275,,Rubber Moulding (gasket),,
PO100469,billed,Western Truck Group,,06/08/2024,,5221812257 - Coolant Pump Rear (water),Parts,870.02,1.0,870.02,87.002,957.02,Y,5221812257,,Coolant Pump Rear (water),,
PO100469,billed,Western Truck Group,,06/08/2024,,FREIGHT - Freight,,35.0,1.0,35.0,3.5,38.5,Y,FREIGHT,,Freight,,
PO100470,billed,TOOWOOMBA TRUCK SPARES,,06/08/2024,,84101 - Joiner 1/8,Parts,7.56,8.0,60.48,6.048,66.53,Y,84101,,Joiner 1/8,,
PO100470,billed,TOOWOOMBA TRUCK SPARES,,06/08/2024,,84103 - Joiner 5/32 Push In 1862x2.5,Parts,17.88,8.0,143.04,14.304,157.34,Y,84103,,Joiner 5/32 Push In 1862x2.5,,
PO100470,billed,TOOWOOMBA TRUCK SPARES,,06/08/2024,,"432053511330 - Fuel Tank Rubber 4.5""115mmx34",Parts,35.04,7.0,245.28,24.528,269.81,Y,432053511330,,"Fuel Tank Rubber 4.5""115mmx34",,
PO100470,billed,TOOWOOMBA TRUCK SPARES,,06/08/2024,,A1717310000 - Bracket Mounting Grille Bar,Parts,393.09,2.0,786.18,78.618,864.8,Y,A1717310000,,Bracket Mounting Grille Bar,,
PO100470,billed,TOOWOOMBA TRUCK SPARES,,06/08/2024,,A2264309000 - Bugscreen Permanent SQR 6900,Parts,332.49,1.0,332.49,33.249,365.74,Y,A2264309000,,Bugscreen Permanent SQR 6900,,
PO100470,billed,TOOWOOMBA TRUCK SPARES,,06/08/2024,,2313345025 - Bolt Hex Flg Head M8x125x2,Nuts & Bolts,1.55,4.0,6.2,0.62,6.82,Y,2313345025,,Bolt Hex Flg Head M8x125x2,,
PO100470,billed,TOOWOOMBA TRUCK SPARES,,06/08/2024,,2309114006 - Washer Hrdn 034x069x008,Nuts & Bolts,1.17,4.0,4.68,0.468,5.15,Y,2309114006,,Washer Hrdn 034x069x008,,
PO100470,billed,TOOWOOMBA TRUCK SPARES,,06/08/2024,,2313578025 - Screw Round Washer Head Hex,Nuts & Bolts,6.12,4.0,24.48,2.448,26.93,Y,2313578025,,Screw Round Washer Head Hex,,
PO100471,billed,NTAW,,06/08/2024,,100EV1751Q - 11R22.5 16 PLY GAM 839 148/145 K GITI,Truck Tyres,360.0,10.0,3600.0,360.0,3960.0,Y,100EV1751Q,GITI,11R22.5 16 PLY GAM 839 148/145 K GITI,,
PO100472,billed,YOKOHAMA TYRE AUST PTY LTD,,06/08/2024,,38565225106ZS - 385/65R22.5 158L (160J) 106ZS - B5167,Truck Tyres,763.0,2.0,1526.0,152.6,1678.6,Y,38565225106ZS,YOKOHAMA,385/65R22.5 158L (160J) 106ZS - B5167,,
PO100473,billed,ATLAS TYRES,,06/08/2024,,T11225WDC53 - 11R22.5-16 WINDPOWER WDC53 DR,Truck Tyres,309.0,16.0,4944.0,494.4,5438.4,Y,T11225WDC53,WINDPOWER,11R22.5-16 WINDPOWER WDC53 DR,,
PO100473,billed,ATLAS TYRES,,06/08/2024,,T11225WA1060 - 11R22.5 16PR Windforce WA1060,Truck Tyres,204.0,8.0,1632.0,163.2,1795.2,Y,T11225WA1060,windforce,11R22.5 16PR Windforce WA1060,,
PO100474,billed,ATLAS TYRES,,06/08/2024,,T11225WA1060 - 11R22.5 16PR Windforce WA1060,Truck Tyres,204.0,12.0,2448.0,244.8,2692.8,Y,T11225WA1060,windforce,11R22.5 16PR Windforce WA1060,,
PO100475,billed,TOP TYRES AUSTRAILIA PTY LTD,,06/08/2024,,L95175D960 - 9.5R17.5 (18) 143/141K TL D960 Linglong,Truck Tyres,198.0,4.0,792.0,79.2,871.2,Y,L95175D960,linglong,9.5R17.5 (18) 143/141K TL D960 Linglong,,
PO100476,billed,TOP TYRES AUSTRAILIA PTY LTD,,07/08/2024,,B279143SIE - AT27x9R14 3-50N TL Sierra Max BKT,ATV / Mower Tyres,172.0,1.0,172.0,17.2,189.2,Y,B279143SIE,bkt,AT27x9R14 3-50N TL Sierra Max BKT,,
PO100477,billed,TOP TYRES AUSTRAILIA PTY LTD,,07/08/2024,,T8010021HD - 80/100-21 hd,Tubes,28.0,5.0,140.0,14.0,154.0,Y,T8010021HD,,80/100-21 hd,,
PO100477,billed,TOP TYRES AUSTRAILIA PTY LTD,,07/08/2024,,N2557016AT5 - 255/70R16 112S TL O.R.W.L AT5 Nankang,4WD Tyres,156.0,4.0,624.0,62.4,686.4,Y,N2557016AT5,nankang,255/70R16 112S TL O.R.W.L AT5 Nankang,,
PO100478,billed,FREEDOM TYRES,,07/08/2024,,660054 - Aeolus 20.5R25 AL36/A2236 E3/L3,Ag Tyres,1450.0,2.0,2900.0,290.0,3190.0,Y,660054,aeolus,Aeolus 20.5R25 AL36/A2236 E3/L3,,
PO100479,billed,TOOWOOMBA TRUCK SPARES,,08/08/2024,,1862X4 - Joiner 1/4 QC,Parts,7.33,10.0,73.3,7.33,80.63,Y,1862X4,,Joiner 1/4 QC,,
PO100480,billed,REPCO Chinchilla,,08/08/2024,,RCT425-1 - CABLE TIES-NYLON 4.8X300MM 25PK,Parts,5.45,0.0,0.0,0.0,0.0,Y,RCT425-1,,CABLE TIES-NYLON 4.8X300MM 25PK,,
PO100480,billed,REPCO Chinchilla,,08/08/2024,,ACX1295R - Heat Shrink Dual Wall Red 18mm,Consumables,26.75,1.0,26.75,2.675,29.43,Y,ACX1295R,,Heat Shrink Dual Wall Red 18mm,,
PO100480,billed,REPCO Chinchilla,,08/08/2024,,56620/5 - Heat Shrink Black 12.7mmx5m,Consumables,28.25,1.0,28.25,2.825,31.08,Y,56620/5,,Heat Shrink Black 12.7mmx5m,,
PO100481,billed,TOP TYRES AUSTRAILIA PTY LTD,,08/08/2024,,K2357515628 - 235/75R15 109T TL KR-628 Klever AT2 Kenda,4WD Tyres,136.0,2.0,272.0,27.2,299.2,Y,K2357515628,kenda,235/75R15 109T TL KR-628 Klever AT2 Kenda,,
PO100483,billed,REPCO Chinchilla,,09/08/2024,,RSK25C - FILTERS 4WD KIT,LV Filters and Kits,103.64,2.0,207.28,20.728,228.01,Y,RSK25C,,FILTERS 4WD KIT,,
PO100484,billed,Toyo Tyre Australia pty ltd,,09/08/2024,,1130396 - LT285/75R16 126R OPAT3 WSW Toyo,4WD Tyres,316.0,2.0,632.0,63.2,695.2,Y,1130396,toyo,LT285/75R16 126R OPAT3 WSW Toyo,,
PO100484,billed,Toyo Tyre Australia pty ltd,,09/08/2024,,FREIGHT - Freight,,21.0,1.0,21.0,2.1,23.1,Y,FREIGHT,,Freight,,
